,F1,F2,F3
47,4.3930218547539175,0.3990939278879349,-0.3712036426485641
48,-1.7748099435445306,-1.4534575024399874,1.0203036655555762
49,5.506182859288203,-1.4198346064061793,0.023475350643625676
50,-0.6307906745059317,3.0990057406737193,0.12151760942364584
51,6.102353138428142,1.0729375148342304,0.3026846638865631
52,3.548983261132769,-1.630584552991302,0.5572625186730455
53,-2.2528754327603853,-2.4260713308872393,0.08039583824793341
54,-0.8210812163738015,0.664475022161322,-0.5471152548715938
55,3.7088790355370596,-1.690741991623045,2.5143489271843027
56,-0.6721839895440311,2.474509747918958,0.3251917603174721
57,1.29749863698874,0.9401370055323299,1.7956914773271335
58,0.01970430948021489,-0.4824138038180156,1.2523635248078029
59,2.6203113470173243,-0.3766952972214808,-1.9433299500469983
60,-2.1361188399054107,-0.5186296160332895,-0.16885435204821805
61,-3.193360475609335,0.24112923861553348,-1.4178330739627762
62,3.50009960327396,-0.6000767751107456,0.8573266195316916
63,0.9309794549635775,0.6946971227855392,-1.2350043648462794
64,0.846736213820376,4.78829923102896,-0.44342842667836024
65,2.8641149810893514,0.3885331682376092,-0.2448093786312253
66,1.9720121935053345,1.832032615277826,-0.7499108958319167
67,-0.7869735115252875,2.632803880762523,0.5720627971886411
68,-1.5535076654367341,-1.5018974487398882,-1.3026773095745907
69,-2.0187614399306457,-1.7149872525307255,0.9091946863334766
70,4.345781313531438,-0.06271563894807172,0.055984074333170146
71,6.235944722034832,-1.1562841931897065,1.039972208276871
72,-2.2745443749110814,-1.98399659517826,0.07741774888430242
73,0.8509107175902342,-0.04408045775936705,1.548118291202974
74,-1.6551844692699744,-0.8011697353619001,1.6590995103549306
75,-2.574230458778906,-0.6481794367947085,-0.5097492283498357
76,-2.450003820546795,-0.1583364823448503,-0.271762177852776
77,-0.3574015158949629,-1.0163120936545194,-0.4565340574078861
78,2.356769167485114,-2.090768901058371,-0.03674398805114391
79,-2.875103889034472,1.0597975463998328,-1.137548138197384
80,-2.5988072481810085,1.702539289758427,0.3365183891090054
81,-0.3720809045283673,-0.5022198978378569,1.9003098969564718
82,4.10002249334813,-0.46879583015158266,-2.051765461478547
83,-1.574810969287201,-0.22630078373138734,-1.3520077865016493
84,-2.0682441024745444,-2.067033109015066,0.04296067941289684
85,-2.616643855069853,-0.34637439040275225,-1.0677465224617724
86,-2.414088044548628,-1.0826826722906713,-1.4211984611207056
87,0.006939054444578085,0.6904512797879389,2.5409565013039104
88,-2.316397267718463,-0.22150417808328746,0.7582204485694097
89,2.654144436964065,0.12812489788568424,-0.6465966183964615
90,0.31981316930443293,-1.2082897927047576,-0.8548017651814537
91,-1.8442815553251208,-1.4442258292570855,1.195281955341242
92,-2.1002695880571687,-1.6141034549661306,0.38391061430910717
93,4.113684260665369,1.2131831505119262,-2.4918680525593953
94,2.3599068225137776,0.02847632928552213,-0.9998126931630656
95,2.84416400195621,-0.5618230867462959,-1.3685117595021719
96,-2.6540606670966396,-1.0199264677566873,-1.0480704286139053
97,-2.3667293396511164,1.691707175222641,-0.4290319793212178
98,1.2924675950333995,2.6164369725609613,-1.2332988487902792
99,-1.5553711913766608,-1.3098172157884773,1.3872588592205426
100,2.3362828928907686,-0.3304461446702341,-0.9587202531790582
101,1.9016157192564762,0.6224696655234186,-1.6337980744159348
102,3.6707589888578065,-1.312019564327235,2.875875031109622
103,-0.3944061028773373,0.7403962628682195,-0.15778507026508204
104,2.584171599101599,-1.7270944245235291,2.311827492561838
105,-0.792100415914812,1.2515498629550421,0.9922128527464239
106,-2.1293011118116025,-0.07902114009419858,0.5281658305592407
107,4.659512251423159,-0.7690163875297913,-1.9481054374746614
108,0.8719351867592525,1.0087959220520457,-0.8703260351127018
109,-2.873497631917942,0.8474653358672596,-0.7231793278369981
110,-2.498229194049114,-0.46067833425846766,-0.8482954932136735
111,0.5337142538556163,1.4403801105767442,-0.672399113401832
112,-1.7639608946931515,-1.5103084089057899,1.3549224029685871
113,-3.3218373180183893,0.342853604197471,-0.8197480475063572
114,-2.060025486736443,-1.8021061362062296,0.6076341457387997
115,4.426539446938304,-1.1412469421529563,2.261855922551864
116,1.1047990980855689,-0.15769575379664735,-0.25979401077717845
117,5.663232814093138,-1.390860054618348,0.4693477284873802
118,-2.6355211182735356,1.0005325269723206,-1.439916021150232
119,-0.5555325769360963,2.4048206746407104,-1.0997466851660516
120,0.4176872722507438,1.4106189722536278,-1.0066470202314486
121,-0.6081956964191402,1.6787646905488822,1.8172113865185975
122,1.933709697341568,-0.6525562716744179,-1.5119386361768894
123,-2.2726148135398208,2.0525873862522084,-0.07770885510512367
124,2.644949119501122,-0.17140635298627677,0.28609989265016267
125,-2.4191097740247547,-1.7029562041768673,1.891106581463708
126,-3.398401640866369,2.4715976892718956,-0.7135257146737395
127,-2.3013084307067015,-0.8333633965485606,0.9645117833824334
128,-2.619613444628344,-0.34253083906237236,0.5287510886765502
129,4.759480389956897,-1.297610182510841,0.9716611045287932
130,0.7135025685422344,0.5897409212593833,0.3222775245496545
131,3.301297229671337,0.2974953415630185,-0.8257172113753869
132,1.0383884407889359,-0.1659550440001965,0.9433522346349413
133,-0.7046379999797135,0.20615563829160385,-0.40427610874447417
134,-0.258022059140067,2.212509722986279,-0.06879057413374993
135,-1.9207720031040396,-0.41935251743621715,0.3378766404086797
136,-2.5991294491073313,-0.650542219496001,-0.5950004679460448
137,-3.0685491331032453,3.624184015746196,0.6248848183271779
138,-1.150733915239056,-1.735762784171724,-1.4981939903426844
139,-1.0978443160045477,1.3185925832357257,-1.6886933992448594
140,-0.4221307509085828,0.8890955893843876,-0.6585814385940646
141,-0.7612393291569597,0.9311350325955243,0.5741490692783919
142,-1.8298296102575393,-1.5802007611748246,0.47837774039211045
143,0.7519042171651249,1.8908800544520143,0.7758939955213255
144,2.9666665200098326,0.4078729099701639,1.6860869029196839
145,-0.9328601135269029,-0.614162677726242,1.163325199943133
146,-2.979311049706973,0.368134870668271,-0.09886243653129426
147,-1.425882692426662,-0.49726642261366466,-1.0482773962333787
148,3.3085289416072814,-1.3108841428417721,-0.21264623889148773
149,-3.398901284315843,0.475797131548792,0.5650617188738188
150,2.9250803732435013,1.1907999953232,0.9160793896437054
151,-2.3921630166909154,-0.09580370122826937,-0.7916048133421367
152,2.0435542483468168,-1.5377934438678573,1.6078143573060928
153,2.9477275222361046,4.350101536710002,0.24584735949899297
154,-3.209397997530706,2.410104953052121,-1.3027826805938518
155,1.2114605327247967,-2.007420449567762,0.29884839812936304
156,-0.27540572504740274,-2.255821099522959,1.103285832292435
157,3.791316585395406,-2.2594361130988863,-1.159243707155114
158,-2.7672242568574026,1.2260880856388492,-1.3743938020746613
159,-3.025468220061527,0.6804261780165877,-1.5037903255074772
160,-2.3161012946331416,-0.4467212222140274,-0.776510219394552
161,-2.3616252395661186,0.5831582874747835,-1.4275042335189672
162,-2.626727338746583,0.9653644206667624,-0.993590652826924
163,-1.3566338639984086,-1.6102984361432375,0.2270762235743933
164,3.5814809484666243,1.5972856692780213,-0.3997669128755262
165,4.122753588175713,0.7635493938142736,0.4430444798117935
166,-3.0379869266572097,0.5806596767584161,-1.5486878544589746
167,-3.664294030375414,1.6403459068358872,-2.190668306164291
168,2.654144436964065,0.12812489788568424,-0.6465966183964615
169,-1.756911123275808,-0.5895712730558985,-1.4361342509551238
170,-2.6934396061847465,-0.8371082680108981,-0.9773460272585394
171,2.0591816641626064,0.27196134029889657,-0.30154396006197587
172,-2.486793366095182,-1.0583092900733562,-0.8597355659300581
173,-1.850544651245363,-1.9333133195892453,-1.2545410113744584
174,-2.4040072137527546,-0.633903180088796,-0.28888334272783145
175,-2.214563313370717,-1.8020527005370013,0.35650822825077605
176,-0.014888447083156604,0.8894087219627353,-0.37644613170054025
177,3.596914542923612,-0.1367565178617403,-0.8777092464707915
178,-2.729063314653191,1.0651425213486685,-0.2523268796941652
179,-2.1193214847695834,-0.5706723977004421,0.39051479417429474
180,3.5472286491410436,-0.35119295281919743,-1.4241455493559556
181,-1.84178009963206,-0.3995670121146646,0.7548838877723276
182,-2.0214098344723825,-0.37164836102011944,-0.7952832843329835
183,-1.8422134706955553,1.9450717529378436,-0.07343131161699908
184,-3.113695700152177,0.5004992298205013,-1.0625053580863213
185,0.991218918486053,-0.8728891984651738,-1.1452106269629263
186,3.9225281637724074,0.009402245198405025,-1.3233130234793216
187,3.9178810101035912,0.27930419798181233,-1.2430685476744239
188,-1.4426143017846096,0.7305003615072324,1.6473004750754425
189,0.05014564930880512,-0.2582204503039666,0.7728148588868157
190,4.182111143899414,-1.799848597721117,-1.216520502670299
191,2.269828221097384,0.011685566665228539,0.24583837389083685
192,4.612190997226333,-0.046080749353085294,0.5870453388403551
193,-2.6349135096107217,-0.34024461128542627,0.5597300497012078
194,-1.275994773957016,-3.229705241796045,2.595019159432012
195,-2.2628009485876532,-0.9708112967427293,-1.0206091775927992
196,-1.4080734822795646,1.098975856275867,1.200104357949092
197,-2.2296905425715416,-0.5648158001069595,-1.7151784593339066
198,3.912465305018179,2.002278503827467,3.3361741870211636
199,-1.1983802643932469,1.0851340646271008,-0.04932494734776018
200,2.2131711428858325,-0.32054856877756727,-1.4681066179742053
201,-2.339796840166712,3.0195845201560276,1.019386080637545
202,-1.5119053634668556,3.6428461999782598,1.4090203062363111
203,3.184399367680635,-0.8194650860030406,-1.9340898697666815
204,-0.7671212579611786,1.1213837319294704,-0.6232192987579944
205,-3.291704215226498,-0.14450570128089063,-0.11050840239830212
206,3.492041490978798,0.44711850291366995,0.10462905302506308
207,-1.0587791660422852,-0.8513216010068059,1.0742925843435642
208,1.6035370874502421,1.403389972492373,-0.018744622870203686
209,-2.0105004913956597,-1.0608528074427637,-1.4865380282062093
210,1.6783959847123338,-0.745543954952711,-1.3335707604561913
211,-0.49775387002852106,1.6414651477600537,-0.9522887081582907
212,-2.1128079237738646,0.33647777045213634,0.44328596991439895
213,1.9391100772164003,1.4794529926077684,2.4481322886109753
214,-1.822930074909326,0.5155356141832766,0.10308585902371052
215,-0.07213118699384474,1.0340972430795368,0.11476138138229562
216,0.9142609956081481,0.5427564281410323,1.9728893926676163
217,3.648742206707892,0.01251906930163988,-0.5432714844006046
218,-2.6344908693456963,-1.1523515156556239,-1.225562690479104
219,-1.1607251214513223,2.07630434056223,2.7993984423776648
220,3.8586584605760588,-0.293719166993067,0.6361476000512655
221,-2.3507456568102985,-0.49107368670568985,-0.7738229147489196
222,-1.761764928141942,-2.9578744361633627,0.3137668756707402
223,1.273091206078853,1.577198535298137,-0.17019992433298758
224,-2.4441633373744045,-0.670832283441339,-0.6882221735755575
225,-2.723664583763338,-1.0617243126402656,-0.888659615034062
226,0.46746203909159206,-0.6746369124337904,0.5149901338147098
227,-2.2894557065334107,-1.2881568871693754,0.8036247504951552
228,-1.6760680825896728,-0.7084232442170587,0.17148629529494908
229,5.790084465776424,-1.2393682843501561,-0.7318745355817867
230,2.0808170996052873,1.1336623670639336,-1.7331587294613433
231,-2.254457050014031,-1.869926907229329,0.4863793934533645
232,5.055090744270578,-0.47521469056126825,-1.2953784677753095
233,1.2261239577893912,3.2895790202227113,1.5831689749510167
234,-3.2285565778473484,0.5056096300407096,-1.2985519370119396
235,2.953896802423132,1.4549825534386038,1.339368362395938
236,2.4326966513421415,1.8799169382137646,-0.6565999888195804
237,5.248298883725951,0.20423400306203565,-0.8816493771731415
238,2.9137914117483934,2.0407283474425366,-0.3168273437933885
239,-2.060368607430695,-1.7296351590666355,0.7077382869785757
240,-2.20960284939835,-1.9330585684116772,0.528737455968445
241,5.909897234191407,-1.2000871545071383,1.321075943258211
242,-0.8591056771907385,-0.8418922968217571,0.009833383862440544
243,0.9688716462999909,3.390541106419703,0.046947869039948874
244,-2.16225746265368,-1.4961831581606557,1.5835570540246329
245,0.7479820496204875,1.593068866449867,1.0155429643904308
246,-0.5645027742358666,-0.16981918540871366,1.1650326756297764
247,-2.736188457675564,0.26499468729991404,0.7996690263711275
248,-3.29103264858008,0.4428542347105111,0.062463257910492904
249,-1.8528291087365494,-1.5711580572716244,2.2863438270238436
250,0.31123810493913595,1.1076243835904553,1.0310963694107957
251,-1.5818592332908465,0.27293620523133333,-1.0870336377068297
252,-2.401749314752339,-0.5972198633896637,-0.09442706003678555
253,-1.8774854169447854,2.6121619568756795,1.2365986242576
254,-2.7032055336292036,1.584311262575254,0.01051503013106121
255,4.746534827521576,-0.03525026762111242,-2.2584706543782485
256,-1.971297597890438,1.8481248172887004,1.1762458299709164
257,3.157923148577051,-0.6791824713915702,-2.0395151952096775
258,-2.346361672473445,-0.3867493084100917,-0.5894385246396315
259,4.110488646930558,-0.5467642722417261,1.7938166245352773
260,-2.2265362932811774,-1.674309354831484,0.9527922004048514
261,-1.4908976982324877,-0.21426697351796573,-0.7139529103393804
262,-3.0039020425730003,1.3134357547809552,-1.1031372450419328
263,-2.357721688340773,0.18533038052855721,1.0880752036397352
264,0.17487239204458,0.9698263388059488,-0.5955253339175787
265,4.069646986359724,-0.9206558890707032,0.5242887043062445
266,2.166875433502288,-1.6232258863764129,-2.6827227243700906
267,2.556551872930927,-2.2399294391515165,1.1733192587236554
268,1.1725814139562336,-0.18675139946941663,1.1855450357299269
269,-2.048114912415078,-0.2333710717100485,-0.07735333880559424
270,-0.07213118699384474,1.0340972430795368,0.11476138138229562
271,-0.024101010913956743,-0.35395011068414617,-0.10415564980428962
272,-0.4438982648322172,-0.020226570133807638,-1.336736441020188
273,-2.978642346154279,0.4543749763810696,-1.1752333394508239
274,-2.1760283758929444,-0.4878479693474311,-0.8954113449214525
275,3.1426482568697995,0.05842620150445184,-1.3374856406918956
276,0.5518326289321964,5.198578766968434,0.846068687404206
277,5.161205251080944,-1.8673804507245586,-1.9673778333386922
278,-0.298144550850461,-1.4528093337799408,1.516518197806861
279,-1.7140332591469098,-2.1369115829754826,0.13849975176583532
280,-1.9614109291213941,0.0372495346169544,-0.9853367878762146
281,5.556293419536769,0.3277506257037556,-0.5666546490642215
282,-3.0770321269623406,0.90016954409545,-1.1557803152834552
283,-3.0296593872733233,0.682051836500854,-0.5204627271201838
284,1.2568009141823269,2.1970518302742876,1.721806865067943
285,-2.1217724791231256,-2.2182756092951967,1.210136537714207
286,-2.069029233919096,-0.5949210583316427,-0.23907380220575558
287,1.4970103005909792,-2.091793525113418,0.7716392107257266
288,0.5899675895990684,0.38733554539102555,1.9134997094455517
289,-2.5644584023976056,0.18816904468726395,0.31679746999549685
290,0.002659313450016855,0.5834817415393254,-0.5000558122717342
291,-2.1463671227683903,-0.7784024308894094,-1.3852130277282253
292,-1.0873613738004344,-1.470387423997539,0.2597897934451818
293,-2.415878257453077,-0.34256251740334837,-0.8021342386971196
294,4.529734135767342,-0.07175746545968027,-2.1330390190359623
295,-0.6019131317667799,-2.516938463524623,1.742133801010312
296,2.3526387401954345,-1.3586868790596411,0.5548159006224795
297,-0.4110679303843043,0.4721109025507226,-0.2712330376403443
298,-1.0218204490677991,-1.759745119019282,-0.09757755700739508
299,-2.245234630406075,-1.296661952077996,0.58364102479452
300,-3.7564561023148224,1.8443457852214487,-1.093890772852769
301,3.31290847814583,-1.465516621147406,0.9009599565839764
302,-2.2324803802756006,2.192239576921218,-0.24114424160599918
303,-3.148212274435777,0.8338746290789844,-1.3243160650981838
304,-2.6119866046462805,0.9854750981974831,-0.8920950669376423
305,0.30399269191907535,-0.8611014431195065,0.9835165207543723
306,-2.999385300879998,1.1500170848093445,-0.7300907737753202
307,0.34052915056489885,1.2275632368808769,0.05521467226453409
308,-2.3872310026284658,-0.5797014644117923,-0.9353624863331815
309,-2.6529087546590886,-0.8712742915724967,0.18899681385292155
310,2.054660402189636,0.8454260477399801,1.5444071972532736
311,-0.030681982196989237,0.8918754630018991,1.8718374177432768
312,2.1888112457510016,0.17488908219473945,-0.37431242160323464
313,-2.2980571619660637,-1.5384863834605096,1.226132707009115
314,-2.5760434929912797,-1.0133724988805384,-0.7902120966946633
315,-3.260912948925141,2.171676285704791,-0.9415544924487915
316,-1.761736391942585,-1.1686656688696375,1.6764904179607707
317,-2.2869039683582253,-2.011835957578106,0.6839644194236663
318,-1.462975177858504,-3.362595177758496,0.8121151343887085
319,0.9135648399288346,1.3981191117066891,0.6495141424574749
320,-1.8652191143788701,-0.49831642851368846,0.8417434198865195
321,-2.5733887881438187,-0.556860339749377,-0.5269579491672546
322,1.8518691155094393,1.1368207987644743,0.3667504688814512
323,4.93142702644483,-1.2527546637056202,1.8967208578877297
324,-2.217988562225254,-0.37508044027298754,-0.10359412708067996
325,4.177476869051644,0.41712360788877234,0.8330348592414848
326,5.328510893020067,1.409966287577912,-1.043442866939394
327,3.8049957508691032,-1.529954461347107,0.4671242543405718
328,-0.8512253594248798,-3.202863863272189,0.4545140579346675
329,0.6166265584742128,1.5667136657366407,1.4615721156168002
330,-0.4516345976303734,0.9044758969749137,-0.4964179787637532
331,-2.253763109088811,-0.9636491211767868,0.4639074960569149
332,3.694845097245908,-1.3501565319631932,-0.9345629115062354
333,-2.8436131424982163,1.0441358411389587,-0.8640108048068108
334,4.84417718711304,-1.8435642873590004,-0.8913377571727943
335,-2.6152449943435476,-0.01182921904615413,1.2358102367713564
336,-2.47676101403709,-0.8911978122491446,-0.9002302043338688
337,0.6885199450666774,1.5966539192013152,-0.9461421664971732
338,3.282477982345735,1.1987168440160976,-0.38730174129708256
339,1.828096710731153,-1.5497148402058631,1.4830337475570368
340,2.5275995033013388,-0.3697754196862657,-0.5999527193042195
341,0.8947727883514236,0.68360420628841,2.4355700644435525
342,-2.746581963206672,-0.4770814835067786,0.5765601192832753
343,-1.6917781002271004,0.04564390743734293,-0.2803203208777802
344,3.7518943551493917,-0.33560594345838396,-0.9354358148142795
345,0.7598993338423865,-0.12221951613264181,-0.33190071724199915
346,-1.3704100346430261,1.7735053413946869,-0.8917005602288106
347,6.6936782561362715,0.5885707152597723,-1.9274529469687274
348,-0.11424449166352911,-0.5017345177448103,0.9055985893696071
349,-2.9413310934467343,0.7942210898728779,-1.1838919217922306
350,-2.401749314752339,-0.5972198633896637,-0.09442706003678555
351,-1.2460364704366895,3.1678181472662095,0.4986541595549156
352,0.7041811406311265,0.03428909890712911,1.5863247314503035
353,3.2217798083944165,0.03393852102119706,-1.1807088252404627
354,-1.9281961720758554,-1.4762499790808696,0.8153573149260342
355,4.984596514147472,0.6608459834797126,-0.7729362692850084
356,0.38009381674262405,-0.35660830773363394,1.7308236831439656
357,-2.5651799760129257,-1.2114910134698798,-1.2648788537519717
358,-2.083859275787782,2.4837871043120847,0.4126361295736678
359,-2.0329667596790073,-1.9414395539325722,0.9275754489501554
360,1.9542254486845927,0.9513164402475659,2.5391005663101245
361,-2.236700430080514,-0.2514591603491857,1.684518911386072
362,-2.174887810654192,0.5409741046395701,1.623248233817484
363,-0.8916452820456721,-2.8473065443612984,2.0791502239553123
364,-2.080549472133568,-2.052957017143038,1.1446461893495137
365,1.7029200262460171,1.538245205684792,-0.08038103810572982
366,-1.9220122315912673,-1.6893972346239476,0.38414796610340046
367,-3.0849525327649605,0.6254715137615459,-0.400328701175896
368,-2.7077277529796424,-1.023256309295752,-1.134658200377814
369,0.09082803490377914,-1.610819521587969,1.3772141166340095
370,-3.0685491331032453,3.624184015746196,0.6248848183271779
371,-2.2759118237347824,-2.3622048934899937,0.22382608268997167
372,-2.3076277357149735,-1.387076093506673,1.2002137587690138
373,-0.29735320288242906,0.6363701459211045,0.9307797551381269
374,1.7080033178661038,2.321850240084307,0.11633925344806406
375,-1.839717074546158,0.3506084043702103,-0.08655487412840454
376,1.0093967434585038,1.445451511243698,1.117442914628885
377,4.859121023915157,-0.7102725303207776,-1.8205256974598525
378,-1.452220159925935,-0.27590915763076806,-0.6701262917148146
379,3.4412666320669425,-2.4433313241210843,-1.3869785044157747
380,-0.8020215427692413,-0.7671700457053717,-0.4587278546399287
381,0.42006444606374566,1.1064650204335584,-0.7784946857961283
382,2.843663681978452,-0.49147604934202466,-0.6779736136525276
383,-2.263109747593617,1.8777440185053604,0.3375627324836664
384,-2.284437436104431,-0.3580985699066952,0.7573064051212292
385,-2.1723031239256514,-1.9699894612624123,0.9293512199202713
386,-1.9915186136739764,0.13287423546883761,0.9708203823599694
387,-2.6278220611820857,0.37120912678405676,1.26569022506375
388,2.8610666733349857,-0.03793147591265446,-0.6839821726655289
389,-2.1461931893920645,0.5365690779071886,0.8159647514747166
390,-0.1487899649897254,-0.876669910949713,-0.4098445360083238
391,-1.6344021131097044,3.2461563684806056,2.8809198454696436
392,-2.8324318139440225,0.47613934774129774,-1.801285445079245
393,-1.6766452170642716,-1.163905879158473,2.4553043734399846
394,-1.5258286066582551,-0.08334945676488133,0.25023033999421235
395,-2.4228732691559554,-0.7036349419979399,-0.4255661546393107
396,-1.292865252260091,2.1946348281777963,0.16441747005310678
397,-1.6227826218365602,-1.6441376213799532,1.961976346165066
398,1.243942375738532,1.1517102704905464,-0.7704453821231327
399,2.062503632313274,2.225217228785715,0.7538163688551988
400,0.20657795868539716,-0.8324474512225801,0.5076520461010114
401,1.3582023378505892,1.5697653052725433,-0.3044465908499733
402,2.2880248496766002,-0.24650958254242647,-1.5960455975027823
403,-2.279721601940283,-0.4501165250007566,-0.09511365168298636
404,2.8413120905533864,-0.7584438842667929,0.3554831563121696
405,5.7952010631936375,-1.0936106174252096,0.9414401400830119
406,-1.009234186721481,3.644232636630868,1.3738113488704622
407,-2.431739917577161,-0.7001986883962621,-0.9934025418008773
408,-2.414088044548628,-1.0826826722906713,-1.4211984611207056
409,-2.8902675944525673,-1.2664019399076671,-1.4349370780083923
410,3.5409755931245543,-0.19159998479654516,0.9214816867810417
411,4.361231382824857,0.7629036206585533,0.07866128481647809
412,-3.4214699272349027,1.891271385642031,-1.3993072315217114
413,5.841170915177706,-0.5494887306865,-1.97876856057364
414,1.1784868909928976,0.5527631732120276,-0.3441568126928111
415,-2.864823251501554,-1.2006071548028976,-0.9573247370263863
416,2.4189451481912987,1.293331282168885,-1.0193363406970068
417,3.740312056641788,-1.1677571837106928,3.3427529279352015
418,0.02039396061030148,1.4868848229321718,0.7979421153283162
419,1.398822184616946,5.629439916244888,1.0289744671614836
420,1.9631460755465664,1.0167706637619487,-1.2588880488132863
421,-2.1110232719012973,-1.7380364308570933,0.44058818996415877
422,-2.1235155047958005,-0.214753057938765,-0.6508760480704819
423,0.7969177369106676,-0.3661925997270643,0.47867464560693274
424,-0.5588133722470859,-0.5363563821083029,1.1721305414468213
425,-2.2764262874802257,0.017609510869033774,-0.4802915766611182
426,-2.765895216679633,-0.6991753639949401,-0.18336935608678293
427,-2.482690530660184,-0.9181490875516679,-0.8097501246702725
428,-1.5133626115520953,0.23471976874079312,-1.1516165766168087
429,-2.0331750373919624,-1.4258487737190975,-0.4149189235169033
430,-2.080549472133568,-2.052957017143038,1.1446461893495137
431,-2.085573343169969,-2.150131804732263,-1.0782089243289028
432,-1.6006073515249948,-2.77866538983459,0.6926400513189369
433,-1.3685588493160998,-1.4057981774038284,0.4086684255665569
434,4.72217838064124,-1.7346135461572794,-1.3130433530053054
435,-2.437941085739081,-0.46011507978284927,-0.3524604700279692
436,-0.3912568428420437,0.5568358204676356,-1.3534410960317353
437,1.0138942094915142,0.7553783535907378,1.2514107435195474
438,1.2811463866418789,1.4519079418784424,-0.19641819549530817
439,-1.9344449599368105,-1.9538015157932191,0.6203289873867478
440,-0.6247107417734604,1.0892681745041632,-1.781031312124113
441,1.1314817218355426,1.3844844477097245,0.19846632642805165
442,-2.3778361153188943,4.029832318068483,0.34645106422590605
443,6.683590016699548,-0.977275585851472,1.1244360943078542
444,-1.051323756224052,0.40272620081695865,0.8673629378990031
445,-1.183115405025079,0.19707048832374113,-1.5190107138998568
446,3.6078022670124916,-0.6615025663013832,-1.4981464815481853
447,0.45068222196525154,1.1155317102384648,0.3698221085482313
448,3.7669665254584737,-1.2979750314804295,-0.9389253509152822
449,-1.5980842664318786,-1.3207953078359485,0.5966735646896657
450,4.746534827521576,-0.03525026762111242,-2.2584706543782485
451,-1.9392844273409677,-0.41343557326624825,-1.1769616167666177
452,2.148282433529204,-1.8029312286203651,0.2595632671596798
453,3.34878931461242,0.2280694997538494,1.6512693517245964
454,-2.105595622429604,-1.6606305058817687,1.3102672810051483
455,-0.9208437609939695,2.0662185425228268,-1.4703307851408802
456,0.3457649177592563,1.5267706685989941,0.6161980604449957
457,3.5853342915032487,1.9112874035223812,-1.2557343941689718
458,-2.1925998544491314,-0.885328951855512,-0.26399578118806766
459,0.6299826881691304,2.312040638486864,2.3643805019886672
460,-2.8921043608671795,0.9517836806748324,-0.6068807344806454
461,-2.3916774205737137,-2.4818114263407427,-0.07136387197197801
462,1.6766662243357515,2.042327400212319,-0.27835891357805453
463,-2.7179687978063964,-0.7515924775059835,-0.09490419602356566
464,-0.8460049063769675,-0.1841387722415625,-0.9163762506727738
465,-0.3289144633734228,1.4201145966918478,0.4046138920865547
