,Income,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,Complain,Total_Offsprings,Family_Size,Days_since_enrollment,Age,Total_Amount,Frequency,Total_purchases,cluster,ID,Education,Living_With
11,2.848459121949371,3.4737345343154957,2.004625746088508,3.20487056276151,3.729821503635303,5.756403196587605,4.403140118362372,2.064586663675326,1.646662529059944,2.236573295278567,1.0699201826570324,0.5762544040474584,1.704550710438878,3.1535384784785734,3.155057006397933,1.8274347021965225,2.6731502188208216,1,387,Graduate,Alone
12,2.6775134731287302,2.4717676509840545,2.120260371328705,1.7221995966807395,1.825789345874951,1.7014945615046415,1.7977255460581685,1.755771699591792,2.6864955791288763,2.236573295278567,3.739929444462023,2.7845387336497502,1.704550710438878,3.737636329254832,1.8411647988851012,1.8274347021965225,2.2566942625936104,2,2125,Postgraduate,Alone
13,0.7245326181191221,1.9535089182264127,1.43831258145062,2.023759793171744,1.6652620445181063,1.756290624140898,1.7003268704580117,1.5820632822948042,1.646662529059944,2.236573295278567,1.0699201826570324,1.6803965688486042,3.685452880374029,0.817147075373541,1.4032007297141575,1.8274347021965225,1.1461450459877132,2,8180,Graduate,Partner
14,3.766937686841354,1.435250185468771,4.412197943397226,2.2247999241657466,2.1022530315450725,2.724354397381425,3.331754686760644,2.354100692503639,1.646662529059944,2.236573295278567,1.0699201826570324,0.5762544040474584,3.463157125643152,4.238291629920196,3.5084143803881265,5.070597315491726,4.061336739578193,1,2569,Postgraduate,Alone
15,1.8641857653395228,2.402666486616369,1.586562100989334,1.7975896458034906,1.67418022792682,1.6832292072925563,1.9925228972584828,1.5627623470395833,2.6864955791288763,2.236573295278567,3.739929444462023,3.888680898450896,3.314959955822567,1.4012449261497992,1.4861484700874423,1.8274347021965225,1.4237823501391875,2,2114,Graduate,Partner
16,1.6741428994312813,1.3315984389172426,1.6784768031033368,1.7975896458034906,1.7589029703095989,4.386501630681198,1.9681732283584437,2.025984793164884,2.16657905409441,2.236573295278567,1.0699201826570324,1.6803965688486042,3.883049106801475,4.238291629920196,1.8527774825373613,1.8274347021965225,2.1178756105178733,2,9736,Graduate,Partner
17,3.4972069199471383,3.78468977397008,4.429987885741872,3.682340873872267,3.810085154313725,1.6466984988683857,2.0655719039586007,4.882523210937572,2.16657905409441,2.236573295278567,2.404924813559527,2.7845387336497502,2.850608823718068,3.987963979587514,4.283146275474607,2.097698253304456,3.922518087502456,1,4939,Postgraduate,Partner
18,1.4906980987941818,3.6119368630508655,1.4412775718413942,2.0991498422944947,1.67418022792682,2.194659125230948,2.260369255158915,2.2382950809723137,2.16657905409441,2.236573295278567,2.404924813559527,1.6803965688486042,3.5668951445175607,0.984032175595329,1.547529797963673,1.8274347021965225,1.4237823501391875,2,6565,Undergraduate,Alone
19,1.6406879205916889,2.057160664777941,1.6844067838848855,1.7221995966807395,1.914971179962087,2.907007939502279,2.601264619759465,2.4120034982693017,1.646662529059944,2.236573295278567,1.0699201826570324,1.6803965688486042,3.996666936997257,1.234359825928011,1.851118527729896,1.8274347021965225,2.1178756105178733,2,2278,Graduate,Partner
20,0.0333155830944273,2.091711246961784,1.4323826006690714,1.6970695803064892,9.281390675559516,1.664963853080471,1.7003268704580117,1.5048595412739207,8.925493879542469,2.236573295278567,2.404924813559527,2.7845387336497502,3.2507411822336465,1.4846874762606932,4.196880625486391,1.8274347021965225,4.477792695805405,0,9360,Graduate,Partner
21,2.642803932582653,2.817273472822482,4.000064279079601,1.671939563932239,1.9729393721187252,1.6466984988683857,1.675977201557972,1.8522763758678964,2.6864955791288763,2.236573295278567,2.404924813559527,2.7845387336497502,3.3198998614832527,3.987963979587514,2.9393928814273926,2.908488906628257,2.5343315667450845,0,5376,Postgraduate,Partner
22,2.9549110060070194,0.640586795240387,2.567973920335622,1.671939563932239,2.044284839388434,2.0302709373221792,2.455166606359229,1.5820632822948042,2.6864955791288763,2.236573295278567,2.404924813559527,2.7845387336497502,1.4229760877797668,3.570751229033044,2.2293602238320744,1.8274347021965225,2.950787522972296,0,1993,Postgraduate,Partner
23,1.81023961196068,3.0245769659255397,2.2299650157873536,1.74732961305499,1.7098529615616742,2.3590473131397167,1.822075214958208,3.3963511962855657,4.76616167926674,2.236573295278567,2.404924813559527,2.7845387336497502,2.900007880324929,3.821078879365726,2.063464743085505,1.8274347021965225,2.3955129146693475,0,4047,Graduate,Partner
24,0.7833576225787391,3.7155886096023942,1.4472075526229429,1.7724596294292403,1.700934778152961,1.9206788120496667,1.9681732283584437,1.736470764336571,2.16657905409441,2.236573295278567,1.0699201826570324,0.5762544040474584,3.270500804876391,2.3191129773696333,1.4513104191306625,1.8274347021965225,1.4237823501391875,2,1409,Graduate,Alone
25,2.3989543090407333,0.7787891239757581,1.942360947882248,1.7724596294292403,1.7232302366747447,1.7014945615046415,1.822075214958208,2.2768969514827555,3.206412104163342,2.236573295278567,3.739929444462023,3.888680898450896,2.5542144840768977,1.735015126593375,1.7532401940894196,1.8274347021965225,1.979056958442136,2,7892,Graduate,Partner
26,1.7020220484642752,1.5389019320202992,1.5361572643461712,1.7221995966807395,1.7767393371270264,2.012005583110094,2.187320248458797,1.6785679585709086,2.16657905409441,2.236573295278567,2.404924813559527,2.7845387336497502,2.534454861434153,0.6502619751517529,1.5442118883487417,1.8274347021965225,1.5626010022149246,2,2404,Graduate,Partner
27,3.851411508411325,3.957442684889294,3.457471037567907,4.184941201357273,5.161189940733834,2.0302709373221792,3.283055348960565,1.4855586060186998,1.646662529059944,2.236573295278567,1.0699201826570324,1.6803965688486042,1.6699713708140749,2.6528831778132096,4.10066124665338,3.1787524577361905,4.061336739578193,1,5255,Postgraduate,Partner
28,0.4297570823436003,1.8153065894910416,1.4531375334044911,1.7724596294292403,1.6340484025876088,1.6832292072925563,1.7246765393580508,1.5627623470395833,2.16657905409441,2.236573295278567,1.0699201826570324,0.5762544040474584,0.7758484462298796,0.6502619751517529,1.3766574527947064,1.8274347021965225,1.4237823501391875,2,9422,Postgraduate,Alone
29,1.7141030130452393,2.575419397535583,1.7614965340450168,2.0991498422944947,1.78565752053574,2.2677205420792896,2.211669917358837,3.2033418437333574,1.646662529059944,2.236573295278567,1.0699201826570324,1.6803965688486042,2.6332529746478763,2.819768278034997,1.854436437344827,1.8274347021965225,1.979056958442136,2,1966,Postgraduate,Partner
30,1.8036880119379264,1.711654842939513,1.7555665532634683,1.671939563932239,1.6117529440658247,1.6832292072925563,1.675977201557972,1.5434614117843624,2.16657905409441,2.236573295278567,2.404924813559527,2.7845387336497502,3.685452880374029,2.2356704272587398,1.525963385466619,2.908488906628257,1.5626010022149246,2,6864,Graduate,Partner
31,2.0853603476679408,0.9169914527111293,1.7140566877926282,1.9734997604232432,2.017530289162293,2.249455187867204,2.211669917358837,2.3154988219931973,4.246245154232274,2.236573295278567,3.739929444462023,2.7845387336497502,3.5915946728209915,3.737636329254832,1.827893160425376,3.449016008844124,2.1178756105178733,0,3033,Postgraduate,Alone
32,3.1097796788853005,0.7787891239757581,2.858542978631502,2.5263601206567508,3.689689678296092,3.82027565010655,3.331754686760644,1.910179181633559,1.646662529059944,2.236573295278567,1.0699201826570324,1.6803965688486042,3.028445427502769,4.238291629920196,3.310998758299709,1.8274347021965225,2.950787522972296,1,5710,Postgraduate,Partner
33,2.2144872729390905,2.54086881535174,1.5480172259092684,1.671939563932239,1.67418022792682,1.6832292072925563,1.7003268704580117,1.5434614117843624,1.646662529059944,2.236573295278567,3.739929444462023,2.7845387336497502,2.0898633519723986,3.821078879365726,1.4347208710560055,1.8274347021965225,1.2849636980634502,2,7373,Postgraduate,Alone
34,3.049188994986927,1.91895833604257,3.5108408646018443,2.0991498422944947,2.262780332901917,1.6466984988683857,1.8707745527582864,2.1610913399514304,3.726328629197808,2.236573295278567,2.404924813559527,2.7845387336497502,1.477315050047315,2.2356704272587398,2.8415145477869164,1.8274347021965225,3.783699435426719,0,8755,Postgraduate,Partner
35,1.0216778815624483,3.2664310412124387,1.4472075526229429,1.74732961305499,1.651884769405036,1.9206788120496667,1.846424883858247,2.180392275206651,2.6864955791288763,2.236573295278567,2.404924813559527,2.7845387336497502,2.070103729329654,1.735015126593375,1.461264147975457,1.8274347021965225,1.4237823501391875,2,10738,Undergraduate,Partner
36,1.891089144156362,4.061094431440822,1.5924920817708823,1.671939563932239,1.6162120357701817,1.6832292072925563,1.675977201557972,1.5627623470395833,2.16657905409441,2.236573295278567,2.404924813559527,1.6803965688486042,1.2698390122984955,1.9853427769260568,1.438038780670937,1.8274347021965225,1.2849636980634502,2,4339,Graduate,Alone
37,2.19399609839984,2.4717676509840545,2.725118411046659,1.8729796949262416,2.508030376641541,4.569155172802052,2.869110977659897,2.296197886737976,2.16657905409441,2.236573295278567,1.0699201826570324,0.5762544040474584,3.122303635055806,4.488619280252878,2.823266044904794,4.259806662167925,3.644880783350982,1,10755,Postgraduate,Alone
38,3.637346109086321,0.7442385417919153,2.6776785647942707,3.5818208083752654,3.979530639079284,3.1444575442593896,6.010218265764966,3.4542540020512287,2.16657905409441,2.236573295278567,2.404924813559527,2.7845387336497502,2.6925318425761104,1.4012449261497992,3.641130764985382,1.8274347021965225,3.2284248271237703,1,8595,Graduate,Partner
39,0.8748941619037356,3.681038027418552,1.4679624853583628,1.6970695803064892,1.718771144970388,1.7014945615046415,1.675977201557972,1.620665152805246,2.16657905409441,2.236573295278567,2.404924813559527,2.7845387336497502,2.929647314289046,0.984032175595329,1.4148134133664172,1.8274347021965225,1.2849636980634502,2,2968,Postgraduate,Partner
40,0.9415717933409792,0.7787891239757581,1.4561025237952654,1.671939563932239,1.6162120357701817,1.7014945615046415,1.7003268704580117,1.5434614117843624,1.646662529059944,2.236573295278567,2.404924813559527,2.7845387336497502,3.314959955822567,3.3204235787003618,1.3633858143349806,1.8274347021965225,1.007326393911976,2,8601,Graduate,Partner
41,0.2681044832006241,1.2970478567333998,1.43831258145062,1.6970695803064892,1.6340484025876088,1.7014945615046415,1.7246765393580508,1.7171698290813504,2.6864955791288763,2.236573295278567,2.404924813559527,2.7845387336497502,1.9219065595090687,1.8184576767042693,1.378316407602172,1.8274347021965225,1.2849636980634502,2,503,Postgraduate,Partner
42,3.634093541699138,3.128228712477068,1.794111428343534,5.793262249309295,2.7755758789029485,5.792933905011775,2.4064672685591506,4.843921340427132,1.646662529059944,2.236573295278567,1.0699201826570324,0.5762544040474584,0.5930719367844917,1.735015126593375,2.959300339116981,1.8274347021965225,2.6731502188208216,1,8430,Graduate,Alone
43,0.2681044832006241,1.4698007676526137,1.43831258145062,2.124279858668745,1.651884769405036,1.9206788120496667,2.211669917358837,2.450605368779744,2.6864955791288763,2.236573295278567,1.0699201826570324,1.6803965688486042,3.537255710553444,0.0661641243754949,1.5292812950815504,3.449016008844124,1.5626010022149246,2,7281,Undergraduate,Partner
44,1.8585170050361477,3.819240356153923,1.4679624853583628,1.8227196621777408,1.6563438611093928,1.7014945615046415,1.7977255460581685,1.736470764336571,1.646662529059944,2.236573295278567,2.404924813559527,2.7845387336497502,2.5690342010589564,2.4025555274805277,1.4181313229813486,1.8274347021965225,1.1461450459877132,2,2139,Graduate,Partner
45,3.290668890861042,1.9880595004102557,3.878499673057856,2.928440382644756,3.0029895558251454,2.5599662094726563,2.601264619759465,2.218994145717093,5.805994729335672,2.236573295278567,3.739929444462023,3.888680898450896,3.54219561621413,3.570751229033044,3.5150501996179893,1.8274347021965225,3.2284248271237703,0,1371,Postgraduate,Partner
46,2.962438376245928,1.6425536785718275,2.155840256017997,2.1494098750429957,2.14684394858864,2.322516604715546,3.3074050178606043,1.755771699591792,1.646662529059944,2.236573295278567,2.404924813559527,1.6803965688486042,0.8252475028367412,3.3204235787003618,2.1679788959558435,1.8274347021965225,2.811968870896559,2,9909,Graduate,Alone
47,3.5970142734852564,0.7096879596080725,3.3566613642815817,2.6017501697795016,5.067549014942342,2.139863062594692,5.742371907864533,2.103188534185768,1.646662529059944,2.236573295278567,1.0699201826570324,1.6803965688486042,3.981847220015198,2.736325727924104,4.13549929761016,1.8274347021965225,4.477792695805405,1,7286,Postgraduate,Partner
48,1.582606360106285,2.5063182331678973,1.4649974949675884,1.8227196621777408,1.6786393196311766,2.194659125230948,1.7003268704580117,1.5434614117843624,2.16657905409441,2.236573295278567,2.404924813559527,1.6803965688486042,3.270500804876391,1.6515725764824811,1.4463335547082656,1.8274347021965225,1.2849636980634502,2,7244,Graduate,Alone
49,3.7568082626927,2.5063182331678973,2.9415627095731818,4.687541528842281,4.041957922940279,4.49609375595371,2.6499639575595437,6.1370840025269295,1.646662529059944,2.236573295278567,1.0699201826570324,0.5762544040474584,0.6968099556589011,1.6515725764824811,4.009418732242767,4.53007021327586,3.367243479199508,1,6566,Graduate,Alone
50,3.00365305156637,2.6099699797194256,2.401934458452262,1.898109711300492,2.142384856884284,1.8658827494134105,2.260369255158915,3.5893605488377744,4.76616167926674,2.236573295278567,3.739929444462023,3.888680898450896,2.475175993505919,1.5681300263715872,2.332215421894948,1.8274347021965225,2.811968870896559,0,8614,Graduate,Partner
51,3.747608143511812,2.54086881535174,4.346968154800193,2.9535703990190063,3.515785101826177,4.93446225704376,4.597937469562687,5.152736304510665,1.646662529059944,2.236573295278567,1.0699201826570324,1.6803965688486042,3.487856653946582,3.4873086789221497,4.573463366781104,4.800333764383792,4.20015539165393,1,4114,Postgraduate,Partner
52,3.185518033758267,1.6771042607556703,2.3040897755567107,2.551490137031001,3.7387396870440166,3.856806358530721,4.597937469562687,2.257596016227535,1.646662529059944,2.236573295278567,1.0699201826570324,0.5762544040474584,2.8259092954146365,2.569440627702316,3.140126413130742,3.449016008844124,3.367243479199508,1,1331,Graduate,Alone
53,1.2177612297611715,1.711654842939513,1.4679624853583628,1.671939563932239,1.625130219178895,1.6832292072925563,1.7003268704580117,1.5820632822948042,1.646662529059944,2.236573295278567,2.404924813559527,1.6803965688486042,0.8944061820863476,0.7337045252626471,1.3749984979872405,1.8274347021965225,1.2849636980634502,2,2225,Graduate,Alone
54,2.519531628608432,2.817273472822482,2.754768314954402,1.671939563932239,1.7143120532660312,1.6466984988683857,1.675977201557972,2.3154988219931973,2.6864955791288763,2.236573295278567,2.404924813559527,2.7845387336497502,1.1710408990847725,2.4025555274805277,2.1862273988379664,1.8274347021965225,2.811968870896559,2,9381,Postgraduate,Partner
55,3.4406122474101606,1.0551937814465004,3.540490768509587,2.325319989662748,3.988448822487997,2.907007939502279,1.9925228972584828,3.0296334264363693,1.646662529059944,2.236573295278567,1.0699201826570324,0.5762544040474584,2.366498068970824,1.234359825928011,3.7124658217064073,5.881387968815528,3.367243479199508,1,6260,Postgraduate,Alone
56,3.016663321115101,1.262497274549557,2.769593266908273,2.124279858668745,2.044284839388434,1.938944166261752,2.1142712417586798,1.601364217550025,3.206412104163342,2.236573295278567,3.739929444462023,3.888680898450896,3.848469767176672,1.8184576767042693,2.3421691507397417,1.8274347021965225,3.0896061750480333,0,10383,Graduate,Partner
57,2.7922361713995003,1.5389019320202992,2.9801075846532474,1.8478496785519916,2.1869757739278515,2.322516604715546,2.016872566158522,4.747416664151027,3.206412104163342,2.236573295278567,2.404924813559527,1.6803965688486042,3.0383252388241417,3.737636329254832,2.7934048583704114,1.8274347021965225,3.367243479199508,0,7437,Graduate,Alone
58,3.064383131209909,0.9169914527111293,3.048302363641056,1.671939563932239,1.803493887353167,1.6466984988683857,1.822075214958208,1.601364217550025,1.646662529059944,2.236573295278567,2.404924813559527,1.6803965688486042,2.480115899166605,3.821078879365726,2.332215421894948,1.8274347021965225,3.0896061750480333,0,8557,Postgraduate,Alone
59,3.2031283628974414,1.6425536785718275,2.609483785806462,2.677140218902253,3.225944141042985,3.82027565010655,4.646636807362765,2.064586663675326,1.646662529059944,2.236573295278567,1.0699201826570324,1.6803965688486042,1.6008126915644687,4.071406529698407,3.111924181403825,1.8274347021965225,2.6731502188208216,1,8375,Graduate,Partner
60,1.1147477740842595,3.231880459028596,1.4323826006690714,1.74732961305499,1.6162120357701817,1.7014945615046415,1.822075214958208,1.775072634847013,1.646662529059944,2.236573295278567,2.404924813559527,2.7845387336497502,2.5838539180410147,2.1522278771478454,1.3832932720245692,3.449016008844124,1.1461450459877132,2,6853,Graduate,Partner
61,1.4285275964506057,0.640586795240387,1.45906751418604,1.671939563932239,1.5939165772483976,1.6466984988683857,1.675977201557972,1.4855586060186998,1.646662529059944,2.236573295278567,3.739929444462023,3.888680898450896,0.8301874084974274,2.485998077591421,1.345137311452858,1.8274347021965225,1.007326393911976,2,3076,Graduate,Partner
62,4.017571236647969,1.2970478567333998,3.4693309991310044,2.023759793171744,2.967316822190291,5.318034695497555,2.260369255158915,2.218994145717093,1.646662529059944,2.236573295278567,2.404924813559527,1.6803965688486042,1.092002408513794,1.4846874762606932,3.440397233282033,4.53007021327586,4.894248652032616,1,1012,Undergraduate,Alone
63,3.130177922927774,0.7787891239757581,2.161770236799545,2.9033103662705058,2.2984530665367715,1.7745559783529834,3.6726500513611935,3.5893605488377744,1.646662529059944,2.236573295278567,2.404924813559527,2.7845387336497502,1.9466060878125,3.236981028589468,2.4101862978458355,1.8274347021965225,2.950787522972296,0,6518,Graduate,Partner
64,3.3977248231477386,3.750139191786237,3.967449384781084,3.1546105300130094,3.761035145565801,2.70608904316934,2.3821175996591117,2.894526879649823,4.76616167926674,2.236573295278567,5.074934075364517,4.992823063252041,2.7962698614505195,2.2356704272587398,3.918176217832154,1.8274347021965225,2.2566942625936104,0,4137,Graduate,Partner
65,3.032368575070354,0.6751373774242297,2.900052844102342,2.5766201534052517,3.6406396695481673,5.09885044495253,3.136957335560329,1.7171698290813504,2.6864955791288763,2.236573295278567,1.0699201826570324,1.6803965688486042,3.828710144533927,3.570751229033044,3.405559182325254,1.8274347021965225,3.0896061750480333,1,8082,Postgraduate,Partner
66,2.9412966882292406,1.6425536785718275,2.194385131098062,4.360851315977026,2.887053171511869,3.1809882526835604,2.576914950859426,3.1454390379676944,3.206412104163342,2.236573295278567,2.404924813559527,2.7845387336497502,2.904947785985615,3.1535384784785734,2.758566807413632,1.8274347021965225,4.20015539165393,1,1386,Graduate,Partner
67,2.736849595320619,3.681038027418552,3.104637181065768,1.8227196621777408,1.8792984463272324,1.6466984988683857,1.822075214958208,1.8522763758678964,3.726328629197808,2.236573295278567,3.739929444462023,3.888680898450896,2.8110895784325782,1.8184576767042693,2.423457936305561,2.908488906628257,3.2284248271237703,0,9369,Postgraduate,Partner
68,1.236068537626171,2.6445205619032683,1.470927475749137,1.9232397276747424,1.6474256777006793,1.7197599157167271,2.0412222350585614,1.6592670233156877,1.646662529059944,2.236573295278567,1.0699201826570324,1.6803965688486042,0.8845263707649753,3.737636329254832,1.4347208710560055,1.8274347021965225,1.5626010022149246,2,4477,Graduate,Partner
69,1.7896555069246527,2.9900263837416965,1.4353475910598457,1.6970695803064892,1.6162120357701817,1.6832292072925563,1.7003268704580117,1.5048595412739207,1.646662529059944,2.236573295278567,2.404924813559527,1.6803965688486042,3.339659484125997,1.6515725764824811,1.3484552210677894,1.8274347021965225,1.007326393911976,2,1357,Graduate,Alone
70,3.416171526757903,1.8153065894910416,3.567175682026556,4.461371381474027,5.714117312074078,3.418437857440671,2.1142712417586798,1.8329754406126757,1.646662529059944,2.236573295278567,1.0699201826570324,1.6803965688486042,3.90280872944422,2.0687853270369514,4.462313394680902,3.449016008844124,3.0896061750480333,1,1402,Postgraduate,Partner
71,3.4428425793328,2.0226100825940985,4.489287693557358,4.310591283228526,5.063089923237985,4.149052025924087,4.232692436062097,2.4699063040349643,1.126746004025478,2.236573295278567,1.0699201826570324,0.5762544040474584,3.675573069052657,1.735015126593375,4.99151997826246,4.259806662167925,3.644880783350982,1,10629,Graduate,Alone
72,1.142859249359195,1.0551937814465004,1.4323826006690714,1.671939563932239,1.6117529440658247,1.6466984988683857,1.74902620825809,1.6592670233156877,1.646662529059944,12.555767160837409,1.0699201826570324,1.6803965688486042,2.060223918008281,1.735015126593375,1.3567499951051178,1.8274347021965225,1.007326393911976,2,6312,Undergraduate,Partner
73,2.523806431460158,0.951542034894972,3.140217065755059,1.671939563932239,1.874839354622876,1.6466984988683857,1.675977201557972,2.4699063040349643,2.16657905409441,2.236573295278567,1.0699201826570324,1.6803965688486042,3.270500804876391,2.6528831778132096,2.4748855353369974,4.259806662167925,3.2284248271237703,0,8132,Graduate,Partner
74,1.3024209123246966,3.646487445234709,1.6191769952878512,1.7724596294292403,1.892675721440303,1.7745559783529834,1.7977255460581685,1.8136745053574548,3.206412104163342,2.236573295278567,2.404924813559527,1.6803965688486042,3.892928918122848,0.984032175595329,1.600616351802575,1.8274347021965225,1.7014196542906617,2,1050,Graduate,Alone
75,1.141837013894652,0.8133397061596008,1.4412775718413942,1.6970695803064892,1.6117529440658247,1.6832292072925563,1.675977201557972,1.5627623470395833,1.646662529059944,2.236573295278567,2.404924813559527,2.7845387336497502,2.420837031238372,2.3191129773696333,1.3534320854901865,1.8274347021965225,1.007326393911976,2,5846,Graduate,Partner
76,1.014289907068705,3.646487445234709,1.5035423700476542,1.7975896458034906,1.67418022792682,1.7745559783529834,1.675977201557972,1.92948011688878,2.6864955791288763,2.236573295278567,2.404924813559527,2.7845387336497502,2.37143797463151,1.9853427769260568,1.4579462383605253,1.8274347021965225,1.4237823501391875,2,1859,Undergraduate,Partner
77,1.7141030130452393,2.575419397535583,1.7614965340450168,2.0991498422944947,1.78565752053574,2.2677205420792896,2.211669917358837,3.2033418437333574,1.646662529059944,2.236573295278567,1.0699201826570324,1.6803965688486042,2.6332529746478763,2.819768278034997,1.854436437344827,1.8274347021965225,1.979056958442136,2,7503,Postgraduate,Partner
78,3.700074194410557,1.262497274549557,1.9127110439745048,2.249929940539997,3.4801123681913224,2.139863062594692,3.2587056800605256,2.952429685415486,1.646662529059944,2.236573295278567,1.0699201826570324,0.5762544040474584,1.2006803330488895,0.817147075373541,2.617555648779048,1.8274347021965225,4.20015539165393,1,10401,Graduate,Alone
79,1.287552032840433,3.9228921027054513,1.4798224469214598,1.8729796949262416,1.651884769405036,1.82935204098924,1.7733758771581294,1.5434614117843624,2.16657905409441,2.236573295278567,3.739929444462023,3.888680898450896,2.1787816538647493,3.0700959283676794,1.4197902777888145,1.8274347021965225,1.2849636980634502,2,1618,Graduate,Partner
80,1.5987762665454213,2.2990147400648406,1.814866361078954,1.671939563932239,1.6608029528137496,1.6466984988683857,1.675977201557972,1.5820632822948042,3.726328629197808,2.236573295278567,3.739929444462023,3.888680898450896,2.3072192010425896,2.2356704272587398,1.5773909844980556,2.908488906628257,1.7014196542906617,2,3332,Postgraduate,Partner
81,2.2609060560790253,0.7442385417919153,2.295194804384388,1.8227196621777408,1.754443878605242,1.6466984988683857,1.74902620825809,2.1417904046962093,3.206412104163342,2.236573295278567,2.404924813559527,1.6803965688486042,0.7462090122657628,3.3204235787003618,1.9440199969479743,4.800333764383792,2.3955129146693475,0,2261,Graduate,Alone
82,3.6179236352600017,3.059127548109382,2.4671642470492965,3.17974054638726,4.122221573618701,3.655887462197781,4.9144831652631975,4.284194218025726,1.646662529059944,2.236573295278567,1.0699201826570324,1.6803965688486042,0.8252475028367412,1.9853427769260568,3.593021075568877,3.1787524577361905,3.0896061750480333,1,5346,Graduate,Partner
83,2.43700934747077,3.370082787763967,1.8296913130328252,1.898109711300492,1.7633620620139558,1.7197599157167271,1.675977201557972,1.620665152805246,1.646662529059944,2.236573295278567,2.404924813559527,2.7845387336497502,1.3735770311729052,2.485998077591421,1.6487260412190805,1.8274347021965225,1.840238306366399,2,4119,Graduate,Partner
84,1.8894628604627703,3.0245769659255397,1.473892466139911,1.7221995966807395,1.6340484025876088,1.6466984988683857,1.7003268704580117,1.5627623470395833,1.646662529059944,2.236573295278567,2.404924813559527,1.6803965688486042,1.0722427858710493,2.0687853270369514,1.3799753624096378,1.8274347021965225,1.1461450459877132,2,535,Postgraduate,Alone
